"legal_entity_id","division_id","division_name","division_type","division_phone","division_email","residence_area","residence_gromada_name","residence_gromada_koatuu","residence_region","residence_settlement_type","residence_settlement","residence_settlement_koatuu","residence_addresses","location","lat","lng"
"1413b343-b06e-4eab-976d-ad7b29853ba2","bcf9f0f5-dde1-4754-9fc9-a804b5ce2b89","Місце надання послуг 1","Місце провадження діяльності","+380325121187","skole_crl@ukr.net","ЛЬВІВСЬКА","СКОЛІВСЬКА","4624510100","СТРИЙСЬКИЙ","місто","СКОЛЕ","4624510100","ЛЬВІВСЬКА область, СТРИЙСЬКИЙ район, місто Сколе, вулиця Ушневича Олега Героя, 29","0101000000DE76A1B94E83374005FA449E24854840","49.04018","23.51292"
"2974c838-0350-44eb-bc83-6a31982cb297","be2fd08b-427f-468b-a1ff-6ed469c9f066","ФОП Малаєва Антоніна Василівна","Філія (інший відокремлений підрозділ)","+380677929485","Malaevafop65@gmail.com","М.КИЇВ","КИЇВ","8000000000",NULL,"місто","КИЇВ","8000000000","М.КИЇВ, місто КИЇВ, вулиця Хорива, 3а каб 314","01010000007F9EAB521F833E40B153AC1A843B4940","50.464969","30.5121967"
"abcd7ae7-be49-4fc0-9c5f-b89c19a7a8a5","be18fa3e-0b46-4390-ab60-833cfe6532c2","Місце надання послуг 3","Місце провадження діяльності","+380669944684, +380993119495","svalyava_pgd@ukr.net","ЗАКАРПАТСЬКА","СВАЛЯВСЬКА","2124010100","МУКАЧІВСЬКИЙ","місто","СВАЛЯВА","2124010100","ЗАКАРПАТСЬКА область, МУКАЧІВСЬКИЙ район, місто СВАЛЯВА, вулиця Незалежності, 23","0101000000AB104537B1FE36400E750E547C454840","48.5428567","22.9948916"
"c79e4def-bc45-4641-bdf8-354c2f5cf218","bdff09fe-3abe-4146-a598-7072fa1cfab1","Комунальне некомерційне підприємство ""Центр первинної медико-санітарної допомоги №2"" Святошинського району м. Києва","Амбулаторія","+380442983209","svyatdp2@ukr.net","М.КИЇВ","КИЇВ","8000000000",NULL,"місто","КИЇВ","8000000000","М.КИЇВ, місто КИЇВ, вулиця Кучера, 5","01010000005053CBD6FA623E4019E25817B7354940","50.41965","30.38664"
"e2b67cd7-be3d-485f-9228-fd3487197dc0","bdf7c435-867c-43f8-80b7-c09b1a6e736d","Відокремлене відділення ДЦ №403.1","Місце провадження діяльності","+380800330075","csd@csd.com.ua","ПОЛТАВСЬКА","КРЕМЕНЧУЦЬКА","5310400000",NULL,"місто","КРЕМЕНЧУК","5310400000","ПОЛТАВСЬКА область, місто КРЕМЕНЧУК, проспект Свободи, 43","0101000000D8A7D205ABB6404011C5E40D308B4840","49.087404","33.4270942"
"4bad49b7-a0e0-4464-bba1-c03cea9abb67","bde6d2a5-f41f-4045-b46c-dd23e4a1b6f4","місце надання послуг 5","Місце провадження діяльності","+380672705743, +380382705743","5pol_khmldc@ukr.net","ХМЕЛЬНИЦЬКА","ХМЕЛЬНИЦЬКА","6810100000",NULL,"місто","ХМЕЛЬНИЦЬКИЙ","6810100000","ХМЕЛЬНИЦЬКА область, місто ХМЕЛЬНИЦЬКИЙ, вулиця Волочиська, 6","0101000000C808A87004ED3A4095B54DF1B8B84840","49.443144","26.925849"
"ad253bfa-177b-443d-b2df-37563fc2abdb","bdcb3159-798a-4c09-b9eb-d2229082e5db","КНП ""БЛІЛ КМР"" (Патологоанатомічне відділення)","Місце провадження діяльності","+380500385983","konstcrb@gmail.com","ДОНЕЦЬКА","КОСТЯНТИНІВСЬКА","1412600000",NULL,"місто","КОСТЯНТИНІВКА","1412600000","ДОНЕЦЬКА область, місто КОСТЯНТИНІВКА, вулиця Інженерна, 23в","0101000000CC4065FCFBDC424072BF4351A0434840","48.52833","37.72644"
"3681bfc5-a95d-45b0-bc42-343880019b68","bdc7344c-5b67-46d3-8a52-c198d8b7edf5","СУМИ, Привокзальна , 31","Місце провадження діяльності","+380542701226","idcentr@ukr.net","СУМСЬКА","СУМСЬКА","5910100000",NULL,"місто","СУМИ","5910100000","СУМСЬКА область, місто СУМИ, вулиця Привокзальна , 31","0101000000DDB3AED172684140ACBE04B86A764940","50.9251318","34.816004"
"1999c8bf-963a-4d61-8642-00728489f03f","bdc59e0c-6996-465d-a3f9-1e2c6a94cc7e","Амбулаторія загальної практики-сімейної медицини м.Жмеринка","Амбулаторія","+380674334215","cpmsd_amb2@ukr.net","ВІННИЦЬКА","ЖМЕРИНСЬКА","0510300000",NULL,"місто","ЖМЕРИНКА","0510300000","ВІННИЦЬКА область, місто ЖМЕРИНКА, вулиця Левка Лук'яненка, 2","010100000062D7F6764B1E3C40DE02098A1F834840","49.0244","28.118339"
"ba92e17b-178d-497d-ba62-67d5e44f7e79","bda6eba5-680b-4016-b180-f310a4f37f7d","Жіноча консультація","Місце провадження діяльності","+380324850904, +380324850904","konsultgin@ukr.net","ЛЬВІВСЬКА","БОРИСЛАВСЬКА","4610300000",NULL,"місто","БОРИСЛАВ","4610300000","ЛЬВІВСЬКА область, місто БОРИСЛАВ, вулиця Коваліва, 42","0101000000785215095C6D37402F466E9747A54840","49.2912473","23.4271856"
"f4704b98-cc73-4bd7-9800-a1043271757d","bda490fc-c172-4044-87eb-6c7e50b73fe0","КП ""Полтавський обласний центр  ЕМД та МК ПОР"" (Хорольська підстанція екстреної медичної допомоги)","Місце провадження діяльності","+380503097255","horolhmd@ukr.net","ПОЛТАВСЬКА","ХОРОЛЬСЬКА","5324810100","ЛУБЕНСЬКИЙ","місто","ХОРОЛ","5324810100","ПОЛТАВСЬКА область, ЛУБЕНСЬКИЙ район, місто ХОРОЛ, вулиця Михайла Полонського, 11/1","01010000008CBAD6DEA7A2404071FF91E9D0E34840","49.779813","33.270748"
"467a67e7-8ffa-458b-ae54-582fea8b0087","bda111ce-a316-4f4a-b619-bcfdd7be8d8b","Філія ""УЛ"" ХНМУ (Відділення соматичної та професійної патології)","Місце провадження діяльності","+380577051563, +380577050761","oh.artemkina@knmu.edu.ua","ХАРКІВСЬКА","ХАРКІВСЬКА","6310100000",NULL,"місто","ХАРКІВ","6310100000","ХАРКІВСЬКА область, місто Харків, вулиця Трінклера, 6","01010000000000008C0799B5410000006F7ACEBD41","50.0071023","36.2350476"
"ae290054-a48c-4d10-9079-3c17ed76b261","bec12429-720b-49bc-bd9e-cd84054b3531","ФОП Кльонкін Юрій Іванович","Філія (інший відокремлений підрозділ)","+380684147584","kyi@elikar.org","ДНІПРОПЕТРОВСЬКА","ВІЛЬНОГІРСЬКА","1210200000",NULL,"місто","ВІЛЬНОГІРСЬК","1210200000","ДНІПРОПЕТРОВСЬКА область, місто ВІЛЬНОГІРСЬК, вулиця Центральна, 20","010100000033E02C25CB01414024D6E253003E4840","48.484385","34.014012"
"391bf1a0-55b6-431c-9cc9-0ecf89d7584c","beb83e11-32cf-489e-89d0-d1f6990838c6","Комунальне Некомерційне Підприємство «Сторожинецька Багатопрофільна Лікарня Інтенсивного Лікування» Сторожинецької міської ради Чернівецького району Чернівецької області","Місце провадження діяльності","+380373521588","knpstorblil@gmail.com","ЧЕРНІВЕЦЬКА","СТОРОЖИНЕЦЬКА","7324510100","ЧЕРНІВЕЦЬКИЙ","місто","СТОРОЖИНЕЦЬ","7324510100","ЧЕРНІВЕЦЬКА область, ЧЕРНІВЕЦЬКИЙ район, місто Сторожинець, вулиця Видинівського, 22","0101000000B83B6BB75DB8394069E388B5F8144840","48.16384","25.72018"
"6e13f419-e19b-45ba-9460-fa59fc7de4e5","beb530be-dbd7-4362-b297-771c247b26d9","КНП ""Міська лікарня №2"" КМР (поліклініка)","Місце провадження діяльності","+380661425356","economist.lik3@gmail.com","ДОНЕЦЬКА","КРАМАТОРСЬКА","1412900000",NULL,"місто","КРАМАТОРСЬК","1412900000","ДОНЕЦЬКА область, місто Краматорськ, вулиця Василя Стуса, 31","0101000000AB5B3D27BDCB4240098A1F63EE5E4840","48.74165","37.59171"
"923f4550-ad3b-4aa3-9e30-03ac01316d31","beafb82a-07da-4cbb-af4c-ce501014d9f5","місце надання послуг №4","Місце провадження діяльності","+380965934789","izmail-gcb@meta.ua","ОДЕСЬКА","ІЗМАЇЛЬСЬКА","5110600000",NULL,"місто","ІЗМАЇЛ","5110600000","ОДЕСЬКА область, місто Ізмаїл, вулиця Шевченка, 1","01010000006AC18BBE82D43C40930035B56CAD4640","45.35488","28.83012"
"b2b98993-e281-4cbd-921a-bc84d5f94632","beae445d-6595-4842-b25f-4786d7ca05dd","ФОП Васюкова Тернопіль","Місце провадження діяльності","+380666585568","fopviktoriyavasukova@ukr.net","ТЕРНОПІЛЬСЬКА","ТЕРНОПІЛЬСЬКА","6110100000",NULL,"місто","ТЕРНОПІЛЬ","6110100000","ТЕРНОПІЛЬСЬКА область, місто Тернопіль, вулиця Тараса Протасевича, 2","0101000000DFF8DA334BA2394036EA211ADDC54840","49.54581","25.63396"
"9b7c8c59-5d1d-4f7b-a2fd-510efd8d0c15","be9366e9-b90f-437f-9a76-60ab2bc5790a","Відокремлений структурний підрозділ №1/№9","Місце провадження діяльності","+380503262541","ehealth@dobrobut.ua","М.КИЇВ","КИЇВ","8000000000","ДАРНИЦЬКИЙ","місто","КИЇВ","8000000000","М.КИЇВ, ДАРНИЦЬКИЙ район, місто КИЇВ, проспект Бажана Миколи, 12А","0101000000F302ECA3539F3E40E605D847A7324940","50.39573","30.62237"
"eb853de0-8127-4b67-86a9-0552c21db2c2","be925739-ac08-4983-aa77-5c848bdfd55a","Київська філія Державного некомерційного підприємства ""Інститут серця Міністерства охорони здоров'я України""","Місце провадження діяльності","+380442754144","kyiv.heart@gmail.com","М.КИЇВ","КИЇВ","8000000000","СОЛОМ'ЯНСЬКИЙ","місто","КИЇВ","8000000000","М.КИЇВ, СОЛОМ'ЯНСЬКИЙ район, місто КИЇВ, вулиця Амосова Миколи, 8","0101000000D47FD6FCF87F3E405378D0ECBA354940","50.419767","30.499893"
"7eccb5d1-97db-40ab-a8f2-842edea3f4b7","be860489-95eb-49a7-b139-beb78d89c65d","Відділення патології слуху та мовлення ""СУВАГ""","Місце провадження діяльності","+380442228253","suvagkiev@i.ua","М.КИЇВ","КИЇВ","8000000000",NULL,"місто","КИЇВ","8000000000","М.КИЇВ, місто КИЇВ, вулиця Зоологічна, 3 корпус 3","010100000022AB5B3D27753E4043E73576893A4940","50.45732","30.45763"
"e10a575c-f95a-4180-af30-3f3b2dc2939e","be814ddf-8780-4aa3-a1c9-8c477214d769","Амбулаторія ЗПСМ №9","Амбулаторія","+380689964504","melkinds12@ukr.net","ЗАПОРІЗЬКА","МЕЛІТОПОЛЬСЬКА","2310700000",NULL,"місто","МЕЛІТОПОЛЬ","2310700000","ЗАПОРІЗЬКА область, місто Мелітополь, бульвар ім. 30-річчя Перемоги, 2а","0101000000E960FD9FC3B04140ACADD85F766F4740","46.8708","35.38097"
"558acd05-d5f6-4b98-b851-556a19a99589","be7bcc01-4a95-43df-90dc-c8fee426b239","Місце надання послуг №4","Філія (інший відокремлений підрозділ)","+380950261777","nszu.sclinic@gmail.com","ЧЕРНІВЕЦЬКА","ЧЕРНІВЕЦЬКА","7310100000",NULL,"місто","ЧЕРНІВЦІ","7310100000","ЧЕРНІВЕЦЬКА область, місто ЧЕРНІВЦІ, вулиця Буковинська, 33а","01010000006E6E4C4F58F239408369183E22244840","48.282295","25.94666"
"1a721a82-48d8-4721-a1e1-1192ba39e459","be74f27c-39cc-4997-8cb7-a55bb6d667e6","Місце надання послуг 5","Місце провадження діяльності","+380326542343","ginkonszol@ukr.net","ЛЬВІВСЬКА","ЗОЛОЧІВСЬКА","4621810100","ЗОЛОЧІВСЬКИЙ","місто","ЗОЛОЧІВ","4621810100","ЛЬВІВСЬКА область, ЗОЛОЧІВСЬКИЙ район, місто ЗОЛОЧІВ, вулиця Поштова, 13","010100000015376E313FE74840C47C7901F6E53840","49.806616","24.898285"
"0044d0db-6de8-49cf-ab15-113be343a977","be66e421-21d6-492b-83a7-a19133120bb1","ТОВ ""ОКСФОРД МЕДІКАЛ-ВІННИЦЯ""","Амбулаторія","+380682712121, +380432605005","oxfordmedvn@gmail.com","ВІННИЦЬКА","ВІННИЦЬКА","0510100000",NULL,"місто","ВІННИЦЯ","0510100000","ВІННИЦЬКА область, місто ВІННИЦЯ, вулиця Пирогова, 34в","010100000022A81ABD1A743C407C462234829D4840","49.230536","28.453533"
"dd377fac-63f2-4d31-9db0-1b96751023c5","be63c63b-93da-4657-910b-945e0f810374","Головний корпус","Місце провадження діяльності","+380673800167, +380382656137","hood1@ukr.net","ХМЕЛЬНИЦЬКА","ХМЕЛЬНИЦЬКА","6810100000",NULL,"місто","ХМЕЛЬНИЦЬКИЙ","6810100000","ХМЕЛЬНИЦЬКА область, місто ХМЕЛЬНИЦЬКИЙ, вулиця Пілотська, 1","0101000000E7FBA9F1D2FF3A408AF32675B8B44840","49.4118792","26.9993125"
"fb56e471-5e38-48f4-85d5-0521920c0c4b","be5e44b8-e06a-4ca1-9e07-229691e3aa42","Амбулаторія загальної практики - сімейної медицини № 4, КНП ""ЦПМСД №3"" Святошинського району м. Києва","Амбулаторія","+380442993582","azpsm4@cpmsd3.com","М.КИЇВ","КИЇВ","8000000000",NULL,"місто","КИЇВ","8000000000","М.КИЇВ, місто КИЇВ, вулиця Петра Курінного, 2","0101000000A5F9635A9B623E40C5538F34B8374940","50.435309","30.385183"
"e5d3484f-1dcf-4dda-919e-676550e9b852","be5a3b38-7366-4e7a-96d1-3f93795a8526","ФОП Грузевська Марина Павлівна","Амбулаторія","+380974614860","gruzevskaymarina@gmail.com","ОДЕСЬКА","ОДЕСЬКА","5110100000",NULL,"місто","ОДЕСА","5110100000","ОДЕСЬКА область, місто ОДЕСА, вулиця Миколи Боровського, 28-К офіс 113","01010000006110A2C6CEA93E4057A9EA2F053E4740","46.4845333","30.6633114"
